id,text,domain
1929,出身份证原件，白菜价出身份证原件，带磁，身份证不过期，百分百原件，60-90后均有！身份证干净,0
1930,出银行卡单卡，批量处理出银行卡原卡带密码，无手机号码（过期），卡密正确，附带复印件！,0
1931,"为什么不能买东西呢？为什么输入正确的密码，什么反应都没有，输入错误的就会提示错误！纠结

求管理指导",11
1932,18年银行数据1000条近几个月数据，含卡号证件号手机姓名密码，应该不止一千条，付后自取，虚拟资源不接受退货,0
1933,想要赚点钱！本人想要赚点钱希望有人有项目可以合作！,11
1934,142个网银，便宜处理142个网银，便宜处理，带登录密码 无SIM卡，银行都是混搭 不挑 看量问价，最好全打包走,6
1935,"出售大四件套银行卡（可指定银行）U盾预留手机卡（三网可选）身份证复印件以及照片,公司户,,3个月保5万秒赔付.",0
1936,"出售一手最新网贷数据（实时和历史均有）出售一手最新网贷数据（实时和历史均有）

数据全部来自一线真实平台。

欢迎私聊合作，价格可谈。",0
1937,"网络贷款精准数据.包含电话。姓名。日期近三个月内网络贷款精准数据.包含电话。姓名。日期近三个月内


价格三毛一条

一份2千条


总计一份600元，比特币0.0139",0
1938,"制作各类假证，身份证户口本结婚证房产证行驶证等各类证件，拍下留信息，附加快递地址
一件0.01btc",0
1939,"微信最新实名漏洞微信最新实名漏洞 
只需要姓名  身份证即可
为了不泛滥   只出10份
虚拟资源 具有可复制性， 拒绝退款   介意勿拍",1
1940,"对hdchgcc（网盘加密绕开国内审查技术）的私拍，其他人有兴趣也可以拍利用相关软件对上传云盘内容直接加密，
赠送国外匿名网盘、邮箱获取方式，
手把手教学请拍2份，",1
1941,求购0.0004。给rmb50你先拍我，我再微信，支付宝转你，秒放款的来，其他勿扰。,6
1942,求购uber数据料站uber 叫车的 料站 不是cc 是邮箱密正的料站。。。。谢谢啊,0
1943,虚拟渠道两个，当天可到账提供料头，当天即可到账，可微信，可支付宝,1
1944,"精准网络贷数据源，才出来的。精准数据网贷源，接通率超高、


    一共10份。一份2000千条，
  需要的直接拍，每份0.013，合计人民币600左右",6
1945,"网络贷款精准数据.包含电话。姓名。网络贷款精准数据.包含电话。姓名。日期近三个月内


价格三毛一条

一份2千条


总计一份600元，比特币0.0139",0
1946,"手持身份证专拍，勿扰手持身份证专拍，勿扰

需要多少套，拍多少个",0
1947,"股民资源，手机号，姓名，地址，身份证号，第三方存管银行股民资源，手机号，姓名，地址，身份证号，第三方存管银行
   
  一份8千条，价格0.008btc",0
1948,"四件套包含手机号，银行卡，身份证，U盾四件套，包含手机号，银行卡，身份证，U盾
  
   一套800.也就是0.025btc含手续费.最少保质6个月",0
1949,忘记资金密码管理员你好，我的资金密码忘记了，麻烦帮我重置一下，谢谢,11
1950,本人工商银行卡冻结20万元!求解卡！本人工商银行卡冻结20万多元!求解卡！公安部门冻结因嫌疑彩票冻结。点位好说。诚心能解者留联系。,1
1951,"ICCID反查手机号ICCID反查手机号，24小时之内发你结果
量大价格可议论，拍下直接在下方给我留言ICCID",1
1952,"重置资金密码管理员您好：
             我的资金密码忘记了，已重新充值，附充值记录（下午发过贴的不知怎么找不到了）",11
1953,一手出--姓名身份证号-银行卡号-预留手机--手持照片-银行卡照片--qq--微信等一系列需要的数据不同价格不同，可私聊我  基本24小时内 会回复,0
1954,出内地大小车，可根据要求开，出售内地大小卡车，工农中招民浦交建邮政，国际港澳台电话。质保两个月，挂卡补卡，挂钱补钱或者补货。诚信合作,0
1955,"出网贷出最新网贷，百万条，可测试。
姓名 手机号 身份证
资源具有可复制性 一旦出售不可退货 
拍下留邮箱",0
1956,"收购银行卡,只要商业银行，长期大量要货。收购银行卡,只要商业银行，长期大量要货。


收购银行卡,只要商业银行，一个手机号码一拖四一拖五都可以，寻求卡主，稳定供货。",0
1957,回收各种电子产品，奢侈品  欢迎大佬长期合作回收各种电子产品，奢侈品  欢迎大佬长期合作联系TG@anwangbingren,1
1958,"申请重置交易密码忘记密码了。里面还有0.015个BTC。想买东西忘了密码。现再充值0.0105个币用于购物。烦请尽快重置。谢谢

append：转入账户相同",11
1959,私人专拍 代号OK0P台湾购物订单数据500条，测试数据不退款，直接拍,0
1960,总提示缓存已过期。输入支付密码后。或者发帖时，点击就缓存过期，请问是怎么回事？,11
1961,出加拿大cvv 自己钓的 一手料 包活出加拿大cvv 自己钓的 一手料 包活 可给测活图 格式 卡号 有效期 安全码 国家 姓名 街道地址 城市 邮编 电话 邮箱 价格小贵，别拿料站的来比,6
1962,"万科集团通讯录  自动发货万科集团内部网通讯录截图,18年

可以去验证提供的 
总部管理层   冯楠  主任  名誉主席办公室   18666291186   22198639

资料可复制,发货不能退款!",0
1963,"carding1个刷虚拟通道 ，绝对安全，支持支付宝，微信carding1个刷虚拟通道 ，绝对安全，支持支付宝，微信
另送 cvv 验活/查余额网址，和一个高质量料站",1
1964,"真得不是故意得 网开一面账户 youyou33520  

  由于发帖子 带了QQ联系方式    真的真的不了解该网站得规则 望网开一面  都是赚得血汗钱  
  麻烦管理员看到了给个机会  抱歉",11
1965,"出2018.11.12新鲜出炉纯一手网贷数据，20W+一手！一手！一手！20W条

注意：鉴于数据的可复制性，售出一概不退！请看好出手，12小时内发货。",0
1966,代号V104 私人专拍台湾购物订单数据200条，测试数据不退款，直接拍，自动发货。,0
1967,"全国医生数据50万条（各大期刊投稿系统出来的）全国医生资源，从各大医学期刊投稿系统搞出来的，大概有50万条，
每份5000条，一共100份，拍下之后留个邮箱，",0
1968,"匿名购买比特币的站点(信用卡，微信，支付宝，PayPal，礼品卡，银行卡）一共整理了3个网站，都是本人经测试过安全稳定的平台
第三个网站无需任何实名认证，直接可以购买到账btc，并且安全可靠，
自动发货。",6
1969,资金密码正确为何提示错？没有修改资金密码的按钮？？？资金密码正确为何提示错？没有修改资金密码的按钮？？？,11
1970,"拿一个人的信息，提供支付宝收款码，QQ号拿一个人的信息，提供支付宝收款码，QQ号，支付宝姓名：朱文杏
微信号：ZLN021898
QQ:1594709371
附件是QQ收款码跟微信收款码",1
1971,"出售十几套英国手持护照首页+手持护照正面，部分基本带账单，打包一起卖777元，只卖20份



付款留言，或者私信 给你连接",0
1972,"出售菲律宾护照手持10套左右护照首页+手持护照+部分有写真


需要的拍下付款，私信 或者留言 我给你连接",0
1973,近期贷款历史资源裸号数据已脱敏，只提供裸号，0.15R一条，量大优惠。支持少量购买测试，一分钱一分货，包你满意,0
1974,收一个开通了微众银行的微信号0.025收一个开通了微众银行，无零钱支付限额的wx号。,1
1975,超清手持身份证正反面，是两面的手持都有哦超清  手持正反面  证件正反面都有 不带银行卡  100套  自动发货,0
1976,"btc充值没到账充值以后，已经有多个确认，但是网站后台没有到账。
btc充值地址 https://btc.com/35ie275YghcQ1cZcDrjXnY9WxAYemUMLv5
请帮忙查看一下，谢谢！",11
1977,"求购亿信云网贷数据，少量多次交易。可长期合作
数据最好是周内的
里面带有身份证号码，芝麻分，哪个地区的
来个大佬报价，只支持站内交易",0
1978,"收购青岛地区高端别墅业主电话名单。可长期合作。要求名单真实可靠。
有合作的可以留言或者私信。",0
1979,"低价出售新博彩客户数据 1.7万条只需自动发货0.01btu低价出售新博彩客户数据 1.7万条只需自动发货0.01btu
拍下自动发货 需要平台地址或更多请留tg联系",7
1980,"银行卡身份证手机卡U盾四件套本四件套包括如下物品：
银行储蓄卡、U盾、身份证、手机卡

由于需要邮寄，拍下后需要提供你的收货地址以及收货人联系方式。如不接受请不要拍。",0
1981,"长得像关X彤的外围女主播半夜和不会说普通话开奥迪车的土鳖大叔车震喷湿了他的车长得像关X彤的外围女主播半夜和不会说普通话开奥迪车的土鳖大叔车震喷湿了他的车。
红牌主播，付费视频。
24小时自动发货。",3
1982,"专拍链接专拍链接

闲人勿扰


谢谢合作

谢谢

祝好运",11
1983,出身份证原件，带磁，身份证不过期（原来的帖已关闭）出身份证原件，带磁，身份证不过期，百分百原件，60-90后均有！身份证干净,0
1984,请问一下，我的账户余额超过0.0005了，为何还是无法交易？请问一下，我的账户余额超过0.0005了，为何还是无法交易？,11
1985,(求购) 碧桂园或其他楼盘客户看房留下的联系方式碧桂园或者其他地方都行 需要看楼 准备买房的客户资源,0
1986,解冻公户司法冻结/个人司法冻结/借方冻结/条件/原始银行卡原始u盾/密码手机号码/按资金的一半收取服务费/95以上的银行可以解冻/,1
1987,"11月刚刚出炉 全国各地2万多条陪伴交友 学生妹 企业高管 良家11月份刚刚出炉的数据，非以往的老数据可比
全国各地都有，手机 微信 QQ 都有",0
1988,国内极品颜值，自动发货国内极品颜值，喜欢这样颜值的来拍，付款后可见地址,3
1989,"比特币虚拟货币骰子游戏源码DICE源码出一套在运营的骰子游戏源码 带安装配置教程 上传就可以运营
不知怎么发图 demo地址http://173.212.248.244/ 
由于产品有复制性 不接受退款",1
1990,"105万台湾邮箱自动发货

105w台湾邮箱，请看附件图。
数据非最新，撞库使用吧。
低价处理，虚拟产品，售出不退，想好再买。

合作愉快！！",0
1991,"提供手机号 查顺丰快递单400/单   不要拿编辑版的垃圾货和我比   0.001  拍11份

交付如下：系统查询的页面截图",1
1992,"求助！！！管理员您好，我的账号producer被封禁了，原因是在短信中留站外联系方式，很抱歉没能熟读版规，
请求解禁，交易贴有交易正在进行中，希望原谅！",11
1993,把我的钱给我我的btc入账，区块链查询 早已经入账完毕，为什么入到我的账户里？把我的钱还给我，发了无数信息，一点消息也没有，,11
1994,"11月 3W历史网贷打包出声明全部是11月的二手 
 看清楚二手   
 复制品，概不退货
拍下私信我，16小时内发料
 另外出一手网贷",0
1995,"1800rmb出四件套银行卡，U盾，身份证复印件，手机卡。
需要定制银行的提前预定
非银行卡密码错，网银登陆密码错，手机卡问题，不退换
其他问题可以私信我售后",0
1996,大量收购求购身份证正反，手持身份证和白纸收身份证正面，反面，手持身份证以及白纸   ，总共3张照片。需要10套以上。有料的过来议价。,0
1997,"网贷总库实时更新  来老板包库最好每天更新 量大 拍下给测试
留tg 我找你
日量3-5w

包含姓名，性别，手机，身份证，银行卡号，城市 申请状态 手机通讯录。。。。
拍下自动发我的tg",0
1998,提币地址可以更改吗？你好，管理员，我的论坛的提币地址是否可以更改？,11
1999,angelbaby0专拍我也有一定的责任，通过这次网购我也增长了经验，感谢管理员大哥的调节，也感谢angelbaby0在百忙之中参与处理。,11
2000,需要从旧库中查名字对应的证件号码，有能力的带价来有几个名字，要查出对应的身份证号码。（非模糊查询，只是找出名字对应的证件号）有能力的私聊我代价了，要求在一天内出,0
2001,"cvv区几个id发送垃圾信息刷版，能限制下吗一个测活站卖几十刀，谷歌下就有的信息。
几个id就这样刷版。。。",11
2002,谁给老弟团个饭找个来钱快的活，干啥都行哪位老板收留我，干啥都行，驾驶证啥都有，散打出身忽视一切事,11
2003,买来收款的支付宝，里面还有880就掉了实名买来收款的支付宝，里面还有880就掉了实名， 有能力处理的来收 ，400元出售。此交易不接受退款，也不提供售后 。,1
2004,"低价出售虚拟币XX币。赚钱低价甩卖某虚拟币。量大。
持有otcbtc平台账号优先。
价格动态浮动。低价甩卖~~~~
先拍0.01试试水。再谈",6
2005,"某投资网2.3万身份信息自动发货

某投资网2.3万身份信息。
具体格式看附件图，18年5月份的。
虚拟物品，售出不退，想好再买。
一切站内联系，16小时内回复。

谢谢合作！",0
2006,"我的交易密码忘记了,怎么没有密码重置按钮我的交易密码忘记了,怎么没有密码重置按钮",11
2007,"华住酒店2000W开房数据库在线查询链接为暗网网址
注意
1.查询一次5秒。
2.可电话，身份证查询。
3.可按编号查询0-2000W个编号。",0
2008,出售13开头17开头实名手机卡手机卡都已实名。17开头卡120.13开头卡150。需要请下单或留言。按实时汇率下单,0
2009,"9月份广州华夏贷款数据3994条广州华夏3994条，18.9月份（9月1到9月18区间）线下流出！
山东 陕西 广州 河北四省

全套0.02BTC

数据可复制，概不退货！",0
2010,"求购国内Cvv，各大银行都可以.1.国信银行信用卡信息，只要4 5开头的信用卡.
2.姓名+卡号+身份证号+密码+手机号+后三+有效期, 如果没有密码也行.
3.私信我你的联系方式谈价格.",6
2011,寻找一个能够进入各种资金盘后台，并取得权限的高手！寻找一个能够进入各种资金盘后台，并取得权限的高手，长期合作！,1
2012,寻找一个能够进入各种资金盘后台，并取得权限的高手！寻找一个能够进入各种资金盘后台，并取得权限的高手，长期合作，一起发家致富！,1
2013,账号登录不上我是f666666账号主人。为啥，我的f666666账号登录不了,11
2014,要上海地区贷款数据要上海地区贷款数据，不要小额的。tg:@zzzszzz123,0
2015,大批量邮箱，密码要对有的留言大批量邮箱，密码要对有的留言大批量邮箱，密码要对有的留言  量要大,0
2016,求一个可以导出指定QQ里面的QQ好友的大神求一个可以导出指定QQ或微信里面好友账号的大神，可长期合作，诚心合作！,1
2017,"美国护照，模版 账单模版便宜出美国护照模版 账单 模版 便宜出，
  只支持站内交易，拍下私信我给，连接",0
2018,"请求解封账号。请管理员重新审查请管理员重新审查。对论坛规则不熟悉，未能妥善编辑帖子，绝不是故意滥发。给个机会，权当这次是警告
账号 fengcppl",11
2019,"一百万个姓名加身份证号码便宜出一百万个身份证号码，姓名加地址便宜出，
   只支持站内交易，拍下私信我给连接",0
2020,"菲律宾，护照，加驾照一套，全部手持高清菲律宾护照，加驾照，护照和驾照全部有手持同一个人的，
只支持站内交易，拍下私信或者留言，给连接",0
2021,"越南手持护照一套越南手持护照一套
  只支持站内交易，拍下私信我发下载，连接",0
2022,"英国护照照片60张打包出英国护照照片60张打包出
 只支持站内交易，拍下私信我，给下载连接",0
2023,"打包出营业执照，100套出营业执照一百套，
只支持站内交易，拍下私信我给连接",0
2024,"超级聊天术，拒绝尬聊自动发货

超级聊天术99个文件
自己学了一遍，挺实用的。推荐给大家。
虚拟资源，售出不退，想好再买。
站内联系。合作愉快！",1
2025,"十张韩国，五张印尼护照打包出十张韩国护照，印尼你的五张，打包出，
只支持站内交易，拍下私信我发链接",0
2026,"五套美国驾照正反面，便宜打包出五套美国驾照打包出。
拍下留言，或者私信，我会发连接，只支持站内交易",0
2027,"一批人肉搜索社工地址网站大全社工必备查询网址   查人资料，你懂得！！！
拍下之后上线第一时间发货。
虚拟产品有复制性。一旦发货，概不退还。",0
2028,"求购台Surface BOOK 2, 15英寸，自用，有能力的来如题，我自用的，512GB内存
有能力的来
另外还需要其他电子产品，价优量大可长期合作
骗子，打嘴炮的别来了，互相浪费时间",11
2029,搏彩通 私拍贴菠菜数据wanyi777.com  11万6数据， 带账号 邮箱 姓名 手机  不是一手,7
2030,"国外雅虎邮箱明文密码45万条低价出数据是2015年的，包含字段，邮箱，密码。

虚拟资源具有可复制性，一经售出，谢绝退款！

不保障数据现时的有效性，适合撞库等用。",0
2031,"韩国漂亮女主播---低价自动发货

韩国漂亮女主播总合集，13G。
24小时确认收货，不用你找我， 我直接私信赠送你迅雷无限速版。超快下载，最快能达到30M/S

合作愉快!",3
2032,"收购游戏用户资料！！！长期收购游戏用户资料包括端游，手游，页游的。资料内容必须带有电话资料。
有渠道的请联系我。详细私聊",0
2033,"打包出300套高清手持身份证，正反打包出300套高清手持身份证，加正反
只支持站内交易，拍下私信，或者留言，给下载连接",0
2034,"30张国内护照首页照片，打包出30张国内护照首页，打包出，新料子，
用途很广，注册，网站，只支持站内交易
拍下私聊，发下载连接",0
2035,"打包出美国驾照，正反面八套出美国驾照，正反面8套，
只支持站内交易，拍下私聊，发下载连接",0
2036,比特币提币失败账户上显示有0.024的金额，提交后显示资金不足？第一次提交后是成功的,11
2037,已绑定信用卡PayPal 账号出售已绑定信用卡，可用作付款转账收款等，额度不定，大量有货，PayPal 可用于各类消费,0
2038,出售四件套 1800   有需要的请留言欢迎来留言咨询。四件套基本都差不多，货比三家吧，有什么问题在这留言吧。价格按实时汇率下相应的单数。单价0.001btc,0
2039,求购时时彩代理跟单软件！如题，求购时时彩跟单软件，意思就是跟着客户的投注自动下单。。。懂得来，晚上10点会上线看，私信我！,1
2040,"打包出7套香港身份证正反，加手持打包出香港身份证，正反加手持，
只支持站内交易，拍下，私信或者留言，给下载连接",0
2041,江苏省中学教师老师手机号码名录4864条江苏省中学教师老师手机号码名录4864条,0
2042,4万条股民资源，带资金量，开户机构，股票代码等4万条股民资源，带资金量，开户机构，股票代码等，4万条全部打包出售，0.02BTC   ，可以直接拍，留下邮箱，每天上线第一时间发货,0
2043,"4万条股民资源0.02BTC，带资金量，姓名，股票代码等一共40万条 ，每份0.02BTC  ，拆分十份出售 ，
可以直接拍，留下邮箱，每天上线第一时间发货

2016-2017年份的股民，姓名，电话，股票代码等信息",0
2044,??????????管理员不回复的？第二次充值比特币的时候充到了第一次的地址，然后现在已经过了两天了，一直没到帐。发出抱怨这里管理员也不回复？什么情况？？？？,11
2045,"Paypal带UA cookies gv专卖店资源网站Paypal带UA cookies gv专卖店资源网站

走帐梳理PP账户,懂用的拍。。

只是资源网站地址不退货",1
2046,"网贷数据，精准源，需要的赶快拍吧网贷数据，精准源，需要的赶快拍吧
  
一共20份，一份500条。一份0.0173个BTC",0
2047,请管理添加发货按钮，主要是有时候分不清楚那个发了货，让订单显示已经发货比较清晰请管理添加发货按钮，主要是有时候分不清楚那个发了货，让订单显示已经发货比较清晰不会乱,11
2048,出身份证原件，带磁，身份证不过期，百分百原件，60-90后均有！身份证干净出身份证原件，带磁，身份证不过期，百分百原件，60-90后均有！身份证干净,0
2049,身份证正反【手持】【手持白纸】一切请符合站内规定，站内短信联系，第一次发帖不对请见谅,0
2050,身份证正反【手持】【手持白纸】100套一切请符合站内规定，站内短信联系，第一次发帖不对请见谅,0
2051,"出售高速私人搭建VPN——绝对高速！全国各地均可使用！
秒开YOUTUBE视频！
私人搭建 速度极快！
本产品提供详细教程
已设置付款后自动回复，付款后即可获取下载地址｛MEGA云盘｝",1
2052,"(求购)广州 佛山 中山楼盘到访客户信息看标题 求购广州 佛山 中山楼盘到访客户信息
价格可商量",0
2053,"打包出美国驾照9套正反打包出美国驾照9套正反
全部高清，需要的请拍下，
私信我会发连接，只支持站内交易",0
2054,"出菲律宾手持护照11套菲律宾手持护照11套，打包出
全部高清，有需要的 ，拍下，留言或者私信，
每天在线，拍下我会发下载连接
只支持站内交易",0
2055,"打包出100万条身份信息，100万身份证号码加姓名便宜出
需要的拍下，我发下载连接
只支持站内交易",0
2056,"出十万手持身份证，加正反面，都是今年的料子，用途自己开发，
下单后留言，或者私信，每天都再线
只支持站内交易",0
2057,10套英国手持护照，加账单英国护照，都有账单，下单后私信，只支持站内交易,0
2058,身份证正反【手持】【白纸手持】购买后请站内短信联系，第一时间看到给您发货，上一个一样的帖子因为手残打错价格所以关闭，实属抱歉,0
2059,身份证正反【手持】【白纸手持】100套购买后请站内短信联系，第一时间看到给您发货，上一个一样的帖子因为手残打错价格所以关闭，实属抱歉，,0
2060,"500套手持白纸加身份证正反都是新料子，高清 ，下单后留言，我会发下载连接
只支持站内交易，",0
2061,"出售四件套（套卖、单卖）出售4件套  1750    （可指定银行）
单卖银行卡 600    
银行卡加盾   1100
身份证300
实名电话卡150

需要请站内信，价格已最终价为准。",0
2062,3万条刚脱裤的菠菜客户，热腾腾的2份就两份，长期合作也可以，术业有专攻，伪基站制作等都会，需要的老板可以交个朋友,6
2063,"长期出售银行卡四件套！指定银行！指定手机卡！指定密码1500一套长期出售银行卡四件套！
                可以指定银行！指定手机卡！
                身份证拍照手持！
                1500一套！站内联系！走站内担保！",0
2064,加入数据圈为什么进不去，有BTC在账户的加入数据圈为什么进不去，有BTC在账户的,11
2065,"身份证高清正反面带银行卡 600多套+60200北京民生银行金卡带身份证号身份证高清正反面带银行卡 600多套
60200北京民生银行金卡带身份证号
付款可见",0
2066,"打包出10套国内护照手持加正反都是高清，需要请拍下
只支持站内交易",0
2067,"2000万条物流数据数据包含，寄件日期，姓名，电话，收件人姓名，电话，地址，物品名称，结算重量。总数居在2000万条以上，2018年数据。

不支持退货。",0
2068,求购美国有效期内的护照+手持100套，只接受担保交易。求购美国有效期内的护照+手持100套，只接受担保交易。,0
2069,"梳理用平台认证正反面+自拍CHINA各省SFZ近五十多套正反面+持证自拍照
各省身份证信息近一百多套
各省随机

资料不退",0
2070,zte中兴事件2011年被制裁中信内部文件感兴趣的可以拿去看，不会设置自动发货，每天都会上来看，24小时内发给你，可以百度盘可以邮箱，有两份,11
2071,"求购信用卡账单模板求购信用卡账单模板
具体需求：主流银行的信用卡纸质账单模板，可编辑核心信息和A4打印。",0
2072,"2018年的股民数据2018股民数据，内容见下图
  
  一共10份，一份8千条，一份0.012btc",0
2073,求购信贷近期资源要求真实一手 二手 近星期内 近月内的来 有脱手资源的来 长期合作,0
2074,求一个可以挂学历的技术长期合作本人长期有单，现在急需找一个可以挂学历的技术合作，价钱可谈。,1
2075,求一个有实力的技术合作，做网挂学历。本人手里长期有单，现急需要一个技术合作，做网挂学历，价钱美丽。,1
2076,"网易邮箱明文密码100万条 低价处理数据总量1000000条，包含字段：邮箱账号，密码。

非最新数据，适合撞库等用。

虚拟资源具有可复制性，一经售出，谢绝退款！",0
2077,微信忘记支付密码，里面有4700元，4000出售拍下账号密码发你，整个微信都给你，微信双方做防封，保证转登没毛病，站内交易，暗网不常上联系V：xiaocaomei772233,1
2078,求购短信群发接口渠道如题 求购平台， 支持担保交易的， 带上 成功率 跟价格 私聊我,1
2079,求购短信群发接口求购短信群发接口 带上成功率跟价格 私聊我,1
2080,"小号充值区块已确认却未到账管理员你好：
我一个新号充值了0.00368btc，区块到账了但是平台余额未显示，请问是什么原因呢？
id：jac1ker1
钱包地址：3B8HzV9Jg3ysUmqs19bAvWsJhjZ1NK11Yc",11
2081,可不可以注销帐户，或者改密码。。。可不可以注销帐户，或者改密码。。。因为不想要了，想重新弄一个，我把密码告诉了别人。。。。。。现在有风险。,11
2082,"pos机求刷卡服务合作有pos机，求卡源。
规模不大，暂时无法承担巨大金额，求长期合作。
请留下联系方式以便沟通，站内交易，拒绝站外。",1
2083,帝都最新业主资源资源易复制 一经售出 概不退还；此次是专用贴，其他人请勿拍；资源为帝都珠江小区的业主数量2000左右。,0
2084,求群发短信渠道合作短信群发，黑产棋牌群发，求接口。带到达率和价格，群发数据最低一万起，效果好，还会更多。,1
2085,求购小额0.0008BTC 付款0.0015可以的话，设好专拍贴，在帖子内回复我，我去拍，拍完转指定地址，确认到账后，主动打款不墨迹。仅要1件。,6
2086,"代电话轰炸 低价电话代轰炸 需要手机号码
一天0.001以此类推最多一个星期
拍完后你留微信我加你你发我手机号码
从发我电话开始计算
记者勿扰 小本生意尽快放款",1
2087,"150美元出售四件套，长期有货四件套包含，身份证，银行卡，手机卡，U盾

出售四件套，长期有货
 出售四件套，长期有货，需要的咨询我。",0
2088,"求购200套有效期内的欧洲护照或（身份证+驾照）+手持护照（身份证+驾照）求购200套有效期内的欧洲护照或（身份证+驾照）+手持护照（身份证+驾照），有货私信,价格可谈+TG@tom_h",0
2089,"求购200套有效期内的欧洲护照或（身份证+驾照）+手持护照（身份证+驾照）求购200套有效期内的欧洲护照或（身份证+驾照）+手持护照（身份证+驾照），有货私信,价格可谈",0
2090,出一手隔夜网贷数据 添加率高出一手网贷数据 添加率高  一个2.5元  500起订,0
2091,出一手隔夜网贷数据 添加率高 质量杠杠的出一手隔夜网贷数据 添加率高 质量杠杠的 500起订 一个数据人民币2.5元,0
2092,"网贷的朋友看过来贷款数据今年的数据需要的赶快拍！每份三万条 


格式是姓名 还有电话


发货之后 请尽快放款",0
2093,"网贷资源，详细的网贷资源网贷资源，详细的网贷资源
 
需要快下手吧，如下图，20份，一份500条。一份80美金。
 
 资源可有复制性，一经出售，不退不换，考虑好下单。卖完删除",0
2094,"寻找一个吵架超级厉害的能人打电话给13179574373或者19851802637
把号码主人的祖宗十八代和亲朋好友往死里骂
留下电话录音上传
往死了骚扰电话号码主人
必有重谢",1
2095,网贷数据 平台贷款二次以上顾客数据平台贷款二次以上客户数据  一条3元 500条起拍,0
2096,出售网贷申请通过数据包含贷款额度 贷款时间 贷款金额 审核通过,0
2097,出售网贷申请通过数据包含贷款额度 贷款时间 贷款金额 审核通过 每条3元  500起拍,0
2098,"5000条钓鱼数据库资料包括姓名手机号卡号数据来源是一个黑阔服务器上的，不是一手资料。
总共5000条左右，低价出售。
购买后自动发货，可复制资料不支持退货。",0
2099,收购一手qq邮箱米正联系qq：972111318 骗子滚远点 没时间给你买棺材,0
2100,"为什么我的订单看不到投诉功能？http://lei6ezsexd4iq2tm.onion/viewtopic.php?t=7936&sid=d103bc8220da9d69baa7e3f58e279897
卖家没有给我发货，我要投诉，为什么没有投诉功能？只有放款功能",11
2101,"网易邮箱1100万-明文-低价处理数据写入时间：2012年10月
总条数：1100万左右
格式：txt

本数据只适合撞库用，不保障密码现在有效。

虚拟资源具有可复制性，一经售出，谢绝退款！",0
2102,交易密码忘了呀。怎么改啊交易密码忘了呀。怎么改啊！ 入口都没有诶？,11
2103,"群发短信价格0.45，内容不限制境外卡发机房，接一切短信群发业务，内容无限制，到达率百分之95
支持测试，购买之前私信，欢迎大客户咨询，合作
只支持站内交易，私信沟通",1
2104,"群发短信价格4毛五，内容不限制境外卡发机房，接一切短信群发业务，内容无限制，到达率百分之95
支持测试，购买之前私信，欢迎大客户咨询，合作
只支持站内交易，私信沟通",1
2105,"收购网贷数据。有数据的大牛，回复数据格式（数据包含的内容）以及TG，我这边会使用TG联系你。
只要数据质量好，量不是问题。",0
2106,出售两个虚拟通道，cvv直接转移到支付宝/微信可以直接充值支付宝或微信，拍之前请确保你拥有一定的CVV尝试/技巧，如果你还是个小白，可以联系我，我可以给你一些指导，已设置查看付款,1
2107,出售两个虚拟通道，cvv直接转移到支付宝/微信可以直接充值支付宝或微信，刷之前请确保你拥有一定的CVV尝试/技巧，如果你还是个小白，可以联系我，我可以给你一些指导，已设置查看付款,1
2108,出售两个虚拟通道，cvv直接转移到支付宝/微信可以直接充值支付宝或微信，刷之前请确保你拥有一定的CVV常识/技巧，如果你还是个小白，可以联系我，我可以给你一些指导，已设置查看付款,1
2109,忘记资金密码了。。。本人于10月份入坑，还以为永远用不到。。。。,11
2110,悬赏找人悬赏找人！可以提供手机号码 微信 QQ 支付宝 身份证信息！急事找到这个人！有接单的来！重酬！！！联系方式TG  https://t.me/piziliu7766,1
2111,帖子审核速度略慢发布新的合作贴，审核速度略慢，已经两天了还没发布出去。,11
2112,我12.2注册的账号，结果上面有10月份左右比特地址，我发过去了。结果等几个小时都没到我12.2注册的账号，结果上面有10月份左右比特地址，我发过去了,11
2113,高价求购武汉地区车主保险记录，武汉新生儿信息高价求购武汉地区车主保险记录，武汉新生儿信息；另收全国优质股民信息。有资源者可以与我站内联系,0
2114,大量收购apple ID和qq邮箱！！！收购apple ID和qq邮箱  +密  长期合作  私信我！,0
2115,"股民---股票研究网数据2W多条，只出一次！独家股民---股票研究网通话数据2W多条，只出一次

价格0。021BTC

1W条
1W条为一包
需要两包拍双份


需要的拍下
有通话时间

手机号等",0
2116,"寻找一手 高清大头 资源长期合作量大，有能做的站内私信详谈懂的自然懂，公司单，量还行，要一手的，站内私信详谈，套路别来，BTC或者站内交易。
每天上线会回复。",1
2117,80W 17年博彩数据，低价出售，每天在线80W 17年博彩数据，低价出售，手机号，qq号，邮箱等，部分可能没有qq号，电子产品售出不退。每天在线。,7
2118,80W 17年博彩数据，低价出售，每天在线。80W 17年博彩数据，低价出售，手机号，qq号，邮箱等，部分可能没有qq号，电子产品售出不退。每天在线。,7
2119,"求购！期货客户数据！！现货外汇原油数据！！！股票基金理财数据！！！！求购！期货客户数据！！现货外汇原油数据！！！股票基金理财数据！！！！
有的私信~~",0
2120,求购！期货客户数据！！现货外汇原油数据！！！求购！期货客户数据！！现货外汇原油数据！！！,0
2121,刚到的网易500W密正，只有账号密码，登录成功率应该在80%刚到的网易500W密正，只有账号密码，登录成功率应该在80%,1
